,0
405,205808.1276455164
406,265765.39222628326
407,250317.29321756662
408,361982.9857651785
409,308295.6955837697
410,302155.24220353813
411,234315.60954581798
412,222076.9443790436
413,435484.00114103704
414,396476.93202065676
415,355829.08323982207
416,424923.5636977732
417,281836.99023370293
418,302937.1439135924
419,287044.86870283185
420,173620.9813263148
421,408975.81747856585
422,370018.7479929224
423,219640.27035272418
424,296565.90460372565
425,385136.39572974446
426,294594.628062202
427,289746.43744439335
428,393903.38658946904
429,297085.37078166305
430,191220.3858421847
431,364033.3562483281
432,413860.80931554287
433,178979.22865664662
434,335544.2954766154
435,252464.55057667344
436,268880.39915574493
437,242544.78458020688
438,276047.9679250866
439,309290.47208643856
440,280547.84352121205
441,203979.07489238083
442,382775.60531733185
443,326195.4497604355
444,111219.37861565947
445,321270.46744249464
446,259571.05117328017
447,280722.164129208
448,376084.35939613136
449,366924.12065548
450,295640.19865388126
451,299790.95885972976
452,324865.12298061996
453,393591.88040516374
454,330542.9541658565
455,273598.25631516275
456,293455.3464735031
457,291456.29126950505
458,369247.4420851931
459,285692.0615588889
460,280486.892110984
461,361599.8419057086
462,361707.2049161419
463,308582.4098278388
464,267067.32418874203
465,268808.62173159124
466,300456.0330286577
467,432476.2870374873
468,425974.9386370227
469,388319.0429154396
470,311698.67581681756
471,342043.31128662673
472,336403.41427965165
473,232858.64472153486
474,221165.723070471
475,341003.4964118943
476,339287.7779044226
477,229143.129037489
478,226794.21352818757
479,287537.8779100835
480,246852.9964674473
481,321410.6891065836
482,317216.4748292059
483,221711.66343936473
484,297323.2608854637
485,329961.49186199455
486,310180.4359648243
487,395088.272546868
488,333357.18043058214
489,327075.034758611
490,383430.96594243497
491,312731.2136266887
492,369351.32078336773
493,372513.0007016227
494,421624.8056888461
495,387988.1188342914
496,299283.7884738073
497,318747.35044952633
498,243991.9219880119
499,455920.58873924165
500,252957.29876992255
501,294536.20926215796
502,426695.5197774827
503,373836.00446638017
504,361362.66147909313
505,268931.1443596423
506,279450.7941589147
507,362973.3388644963
508,333115.753676559
509,350069.6120192915
510,186946.73805146216
511,215188.76904526204
512,346279.23058189155
513,243051.976072675
514,292663.1643827483
515,178134.75903490037
516,400740.246667479
517,324416.3179608077
518,286806.8260526657
519,348082.2793617874
520,233400.26389266847
521,267365.0904234797
522,364725.2516161829
523,387738.7490771875
524,311255.0757927537
525,257823.568131648
526,368253.04295598564
527,464044.65942735673
528,288321.6778646976
529,327718.6397678599
530,270855.48576600105
531,238746.72259700447
532,229668.26445252151
533,284179.0054852128
534,207625.9495398745
535,210808.81218127458
536,249761.8843668893
537,422049.27267742006
538,246914.87728341372
539,295072.3997684017
540,254676.73616507798
541,381396.28855255543
542,200722.8141399607
543,323039.51442010107
544,217514.14360446483
545,234643.90055422188
546,444483.54602326156
547,312574.8439695254
548,328567.030516246
549,240497.21867807658
550,343865.72586857376
551,231756.7526524961
552,448589.04849658906
553,415600.61701470165
554,386928.134972699
555,252544.1509980008
556,370946.06588459015
557,102893.76845021099
558,239416.1548957914
559,324198.5991340056
560,183451.78419743775
561,300888.8769650042
562,344208.0947811633
563,270869.9278538719
564,244336.9748135671
565,367844.98181327584
566,383266.41077001544
567,218372.24733125715
568,331467.6090219185
569,316361.8621350646
570,305654.9352811441
571,213592.47283307315
572,171584.46517125666
573,308003.3151304841
574,221875.2059356436
575,286567.9853488937
576,251470.50003121048
577,442167.895892556
578,329583.0432650313
579,394453.04522131383
580,257193.97558149992
581,395834.4223128885
582,188345.958725518
583,334401.48452198657
584,201130.0453613162
585,419804.10952509346
586,195318.0163381204
587,355052.1369724542
588,322635.1350388184
589,357153.0613739431
590,394147.13921598194
591,366957.3661903441
592,325133.73526542186
593,358299.36393416673
594,382570.8754473537
595,354839.72950848937
596,372760.7807133317
597,169102.43868095725
598,337292.92280511855
599,405837.3110490426
600,266474.5964851558
601,362970.7705774739
602,493730.97792969644
603,311440.63739831
604,385640.4291324079
605,284894.4591290653
606,397013.50426197646
607,364697.6710217401
608,312011.683727099
609,373961.24154262245
610,266252.5857514441
611,332019.4385769799
612,338702.7383419275
613,480371.99556961807
614,260338.64829092473
615,211512.94194214494
616,254834.35618180633
617,129580.5017909497
618,401278.20483142434
619,289650.169463551
620,267171.6976997599
621,239354.33405005635
622,231218.8114833668
623,341300.93381335883
624,393900.78113214375
625,364631.2093565315
626,360789.91153211443
627,328458.7724405274
628,272701.940803878
629,257810.17824466378
630,314512.7013934627
631,349207.96464152186
632,337240.49146782013
633,350492.08865484
634,412801.38073254225
635,343513.4919299319
636,296798.50678396376
637,413561.17366558313
638,293407.90557890234
639,228149.51472210436
640,364566.0292203188
641,230392.54557960184
642,337884.7633113802
643,296931.9892791629
644,338234.8725174755
645,288411.2666548699
646,142867.1935188636
647,419500.72661186603
648,334928.3146902427
649,354741.22657289356
650,291842.0931079552
651,314911.52008642553
652,297351.9284255028
653,344460.0473990977
654,224989.9653673023
655,336723.123814103
656,256723.2207475677
657,286314.7923000172
658,255155.98829335123
659,272082.8601730674
660,315500.1278197974
661,365141.43705006095
662,328029.82478986384
663,232772.11863875837
664,231360.95975809693
665,328649.51860439626
666,317304.2460310325
667,223954.7960584596
668,309701.7495695874
669,262528.71336196957
670,378025.20883355883
671,246457.78298480957
672,284775.93513028324
673,276070.20117212384
674,359061.69143199624
675,338394.39965408
676,351266.03686163726
677,263036.434849152
678,327413.42231496423
679,348971.249602893
680,333383.3671128884
681,329906.55699686555
682,299767.31307346374
683,305378.1761569336
684,196920.86898461133
685,409309.69826278684
686,328949.4689161748
687,317138.84038924275
688,236854.5523025006
689,196627.6551009387
690,298384.7532238558
691,278245.8193283856
692,289307.682139051
693,209250.2730507493
694,287605.7151503384
695,339132.0200352922
696,247346.00194464027
697,446062.98139682115
698,409323.87477706076
699,300634.45027018635
700,348349.2391933262
701,283888.8109671056
702,334287.38367063255
703,377339.684118028
704,340656.69152565894
705,278273.54203977284
706,309516.5704680458
707,297435.84574311227
708,372359.1172304541
709,281813.5563138619
710,232088.9664322719
711,270983.4977715731
712,337619.1760480061
713,409172.29300841986
714,307728.55508241954
715,392571.13226500154
716,314060.72634088993
717,374748.50463115575
718,474500.57249060867
719,300238.5547578737
720,315941.8959316254
721,181613.85219158977
722,173347.9760345146
723,362654.98861100373
724,282838.0030952886
725,529800.6287619397
726,293839.5582431018
727,216609.05007357002
728,355289.31979103835
729,408550.7794658855
730,395040.37297075987
731,331900.71409218013
732,361235.8497114584
733,284572.5228234589
734,324435.2335506484
735,361953.9531298786
736,338073.6576237917
737,410529.9343807831
738,301028.17778957635
739,297944.77414798737
740,214466.49305334836
741,222020.23499570042
742,295385.1856568173
743,391117.29267297836
744,378837.912625286
745,222115.12495289743
746,293049.8591040969
747,287513.2565174371
748,430621.2717835844
749,300691.5766557947
750,344877.56717636733
751,373721.74861963245
752,295131.9366066307
753,308167.1189789951
754,432846.9096735686
755,351555.486548087
756,365913.8934695393
757,377702.9707782507
758,328081.3407696843
759,350197.14326114056
760,236901.59075144381
761,281821.25760460494
762,307884.9337489575
763,379959.13205729274
764,345657.02879307716
765,188643.7318901658
766,356955.1126804113
767,465869.60771063564
768,216964.87506617606
769,556310.1675365955
770,389700.2707394138
771,360031.903210634
772,306484.0073068887
773,160650.7187001154
774,367476.35268701764
775,311720.4698292419
776,398757.7832694277
777,176760.67921006976
778,407084.93646114616
779,226338.8513714075
780,220490.58237671404
781,420578.2414600685
782,267059.1302897021
783,248848.48738087862
784,369896.61788143666
785,368356.1755226523
786,488404.69246975484
787,348819.05940282793
788,278027.44407321216
789,357920.2296066165
790,324059.10946205107
791,383205.7695275486
792,386661.7152107656
793,334262.66772942693
794,329174.83560869546
795,298548.2396782905
796,321520.99484704586
797,268774.6744250596
798,292596.76174646616
799,355287.3490544066
800,377792.5761046767
801,390064.87458970246
802,439228.3716461137
803,159922.0095395118
804,171589.5966507271
805,473999.8611774251
806,390573.4949530855
807,298460.0449538231
808,322545.64523726405
809,398596.34289283305
810,395209.9186055541
811,324271.0324202433
812,288696.8808474258
813,273498.77613389643
814,252004.78797449468
815,355934.6767527342
816,295693.48250494746
817,304023.6528302759
818,248087.3798955187
819,317379.8952631935
820,196760.5508458987
821,203622.4660603866
822,234469.81658275722
823,337033.1814685449
824,261582.88315647544
825,260268.40544581562
826,350960.97729358374
827,328235.49437005667
828,371140.38368191867
829,280220.73785015196
830,356695.69387434574
831,409732.9552365929
832,284324.132003656
833,225504.166068919
834,354520.0240138635
835,328779.15011172445
836,175043.714026995
837,244696.44053477942
838,302348.7649723187
839,371311.97855863126
840,210281.91684978904
841,281292.94550966175
842,275267.7136740893
843,290082.95135681034
844,314884.46503351926
845,255002.5621984452
846,326849.7033413261
847,317271.4660246462
848,265642.1840426147
849,221781.0428362146
850,257172.89265311658
851,323878.71810606273
852,210681.69473748506
853,284181.36405822635
854,278097.63585882337
855,416846.52665662614
856,247988.86584857106
857,296363.8382738441
858,336541.61990955024
859,240599.76095732598
860,273883.9021255925
861,324641.12566688505
862,247970.50724870115
863,206118.5217472151
864,289606.0739079684
865,292464.0526909277
866,292707.08351639955
867,208929.93877785504
868,295829.2538522094
869,341003.53776354046
870,236662.8921096459
871,338616.4790649295
872,327016.8220617965
873,356498.1896129802
874,384875.47677102836
875,437213.2054407954
876,479791.58773349226
877,333558.35680057853
878,258273.16383884102
879,211051.65987811834
880,377414.4054476932
881,242919.6512297645
882,245072.8725335911
883,304083.17344489845
884,294820.1907606244
885,274398.0099675402
886,363575.43841192126
887,249181.91784362643
888,292535.68725956825
889,228252.8212784052
890,385625.6100579798
891,292205.026062797
892,313902.64131118805
893,266838.91767442523
894,327298.9338306591
895,361789.001551421
896,352461.80644230696
897,318014.2121093065
898,322777.0018508717
899,378982.56647055596
900,437239.80657200364
901,313641.29758291395
902,281556.6674433887
903,418960.8119538367
904,254555.57508174778
905,328872.585473606
906,335815.0845751405
907,332856.32624806167
908,349729.06559253635
909,370390.5169689193
910,315554.8345432699
911,241360.7059163317
912,227484.43245528935
913,287432.4044035256
914,303289.8441149488
915,420502.4247774303
916,252934.12272982896
917,313918.04518164846
918,366814.5306144416
919,271369.112524648
920,404205.7543362811
921,373743.49618559924
922,363960.5749931261
923,392758.0697313979
924,292372.3477415979
925,252666.13649684936
926,332683.76248934865
927,364721.821433948
928,186059.76754762084
929,347122.7607006058
930,356864.9016046956
931,299495.6162804306
932,163270.90074751378
933,246821.28090710044
934,243647.09590311052
935,297097.0784187421
936,318130.31325936614
937,406096.2065833345
938,372217.82944371254
939,344770.9834291324
940,414700.9539991066
941,275110.236755994
942,226097.7265396774
943,195433.03393213003
944,262791.1925475433
945,348107.524191007
946,401157.37810435146
947,327466.52246828226
948,357315.7908069253
949,311549.2574901596
950,154357.66766068636
951,329532.9802217886
952,329318.7688841596
953,324493.7841685757
954,388832.6659223825
955,350147.8152710393
956,421152.0863419309
957,278836.7187834486
958,415811.73054308293
959,182708.9240574658
960,183187.21556763648
961,309703.5368947461
962,340177.7680659279
963,295453.65445857943
964,234857.91007421017
965,309280.2152601093
966,230230.93033117056
967,305319.499267666
968,279899.2491685629
969,211188.0818375662
970,452828.8593500018
971,379042.9921178922
972,259929.6775264099
973,388334.6325808853
974,391461.3747393832
975,363437.9488929093
976,256730.46045555026
977,267700.6472216174
978,259821.73720610142
979,385795.4128932804
980,370749.607851924
981,352627.8973110765
982,278227.4783776671
983,429559.53483041824
984,348607.66751524806
985,271645.5458402142
986,252367.65606022178
987,339989.3572769448
988,352727.71799029113
989,316150.0932213843
990,344511.4344284072
991,238103.0675766021
992,214838.5682713896
993,274848.8470951483
994,312162.8419928655
995,318566.2521509394
996,265893.33728431014
997,320474.6973430753
998,309041.5586792931
999,326898.6139710277
1000,381683.6099429667
1001,342023.1141560093
1002,381349.7678044781
1003,322968.1701371685
1004,332722.3827414304
1005,246454.5384929031
1006,312791.4909730762
1007,306701.9923577085
1008,220776.10763879865
1009,377331.93982725294
1010,289426.2156303093
1011,395190.19729426206
1012,144998.81743827462
1013,280701.91360517143
1014,327160.6406848088
1015,288510.2342665881
1016,318196.18794559984
1017,317897.96379006805
1018,356321.48806287197
1019,337193.5286906168
1020,275386.642148076
1021,324810.0680125624
1022,271548.4969755203
1023,370141.45205697865
1024,434356.3398228154
1025,252659.05460754485
1026,279674.0043645799
1027,287592.36387229414
1028,226433.31177078933
1029,387848.7754739791
1030,377680.38966621907
1031,277511.7919189587
1032,288240.5709802568
1033,325064.99200795294
1034,373861.5281626821
1035,227617.33969509153
1036,312553.4242451057
1037,268915.60492957087
1038,371545.7499976143
1039,381437.6091671839
1040,342696.46273821295
1041,213191.00166737288
1042,288150.2860916391
1043,341408.34821022005
1044,263338.9224721998
1045,416755.3377324596
1046,364538.52466349455
1047,301136.3858901188
1048,386959.96455961314
1049,347866.979381904
1050,286388.93832585064
1051,267422.97535562067
1052,318829.6970494717
1053,274459.0070873201
1054,356562.50239971874
1055,306853.10784140526
1056,269235.3142394751
1057,294823.7635829747
1058,341069.789205423
1059,308383.8898412913
1060,344098.2160266593
1061,249877.8044448599
1062,237739.98406617047
1063,305894.58446561394
1064,354460.7963537052
1065,274534.04324943124
1066,372947.3889257133
1067,202355.2159220025
1068,328393.50265789183
1069,444619.3561281577
1070,226252.50260848104
1071,338359.40910738707
1072,371511.2534256354
1073,387791.8557770327
1074,162330.01916641742
1075,354282.903565605
1076,184023.75187842845
1077,243210.70527533145
1078,228796.88015344887
1079,367642.86575817317
1080,182127.39992211908
1081,181133.5093334034
1082,342719.062081264
1083,375792.1062945634
1084,437379.74151536974
1085,270858.6636577636
1086,431625.2503162593
1087,291204.20307230053
1088,320454.2544853434
1089,413336.55225352943
1090,345801.9825984418
1091,274691.8903963849
1092,376047.3182759687
1093,271651.0000730365
1094,361295.39932411315
1095,479775.9897939384
1096,265653.9785616398
1097,423440.0107182741
1098,280359.50791315734
1099,251116.59658370464
1100,277432.4898328051
1101,252107.18127803504
1102,238691.3680136755
1103,319463.26081934274
1104,374407.07335789653
1105,285663.62985881715
1106,452637.7380628601
1107,429678.38066991867
1108,252233.23370001465
1109,299473.45789047924
1110,288296.4359427422
1111,344865.85137618927
1112,166981.46528241187
1113,271364.9536718264
1114,239435.12084091007
1115,205273.4775399983
1116,320138.6703844011
1117,320592.4184537232
1118,399769.12580382975
1119,301537.8955513388
1120,340852.6967528373
1121,268147.18804457487
1122,266221.99265178887
1123,357430.2428540707
1124,255869.08058355897
1125,257095.49490680546
1126,387022.70961388946
1127,332210.98776940105
1128,293699.693917571
1129,314092.2927769005
1130,321602.85217995045
1131,345988.83572486637
1132,317997.92860188335
1133,334089.1987643838
1134,232720.50513958334
1135,210309.77678353488
1136,420655.8839665547
1137,323939.3122514576
1138,127525.71796855927
1139,280816.30147220043
1140,360702.65060209634
1141,255965.65823134483
1142,238041.88431631625
1143,254568.2873103395
1144,337067.55344320385
1145,308829.1614646241
1146,472576.4016419381
1147,336423.1107856825
1148,292100.907481277
1149,274953.75317435263
1150,272168.8762000442
1151,298955.1421277985
1152,211860.2941372469
1153,282350.2095996082
1154,257891.35769050271
1155,268102.1539047405
1156,185237.58712488264
1157,249682.92116992624
1158,363150.50576921104
1159,290057.6618242919
1160,360135.7852835998
1161,387613.91006665083
1162,234866.7166162789
1163,234770.02983378767
1164,283625.6819219485
1165,266997.4260330051
1166,241653.68594842404
1167,350743.5866878286
1168,314689.6837324247
1169,318723.7713393584
1170,325810.52864219545
1171,345906.67106035945
1172,345696.9963816613
1173,306794.0033225909
1174,452335.14454717934
1175,326531.69159972074
1176,226549.27965724916
1177,235597.17349188923
1178,332686.24625207635
1179,328667.6274648324
1180,367476.0054846868
1181,380651.8865738899
1182,200526.04884325713
1183,433088.26231194136
1184,405017.58513857576
1185,294114.47288046184
1186,317895.9202530637
1187,177999.69267866164
1188,304503.45065557363
1189,252470.67768763454
1190,330379.7882924661
1191,261850.9415557921
1192,155099.60665935875
1193,298456.51410619763
1194,328053.18611158134
1195,512674.47968244104
1196,266657.93435819744
1197,329707.7276201427
1198,322022.97922361194
1199,347147.31280519965
1200,216748.42829944342
1201,305128.16122977587
1202,386293.5433807179
1203,206169.2293499872
1204,305258.2311049312
1205,264891.700135532
1206,341718.82958228886
1207,325815.18291626574
1208,129868.78668262958
1209,224698.18361990602
1210,303473.31406462786
1211,242170.8702043578
1212,374769.8813763559
1213,244049.13028738945
1214,305929.8375626087
1215,454849.17263122945
1216,411507.86190765054
1217,383191.93835482595
1218,332370.23339425476
1219,234042.69424165637
1220,291671.4967989087
1221,268504.81163183897
1222,341795.59137595893
1223,220363.4456384629
1224,444686.32296232285
1225,245300.8286940217
1226,308283.72784199566
1227,229076.9585145101
1228,380215.8545683801
1229,362843.3631264001
1230,306396.52568554285
1231,282687.8362070724
1232,393857.4760343343
1233,312946.53913894744
1234,289881.51794846356
1235,330190.0697010234
1236,311292.75104651303
1237,195913.14532943815
1238,289792.8338836655
1239,298232.54602766485
1240,211583.01597719343
1241,254173.91751887352
1242,282877.64714490774
1243,214940.52893546075
1244,231471.82732152045
1245,275528.78415801225
1246,394973.52851941285
1247,292311.12587325124
1248,253173.21316906065
1249,398265.0023530781
1250,312930.49271782784
1251,298295.04686230124
1252,268289.3781976223
1253,347076.8829103753
1254,160200.62648462207
1255,268817.54370168597
1256,300292.742860578
1257,365201.26058799477
1258,407197.90528235584
1259,329553.0291546568
1260,275714.83559934347
1261,274715.10649533867
1262,255779.82790137976
1263,315460.34929392335
1264,353363.93954756856
1265,453168.8595448017
1266,243050.98761639892
1267,293231.0144554138
1268,243093.15027510523
1269,495555.9370432943
1270,229062.07085737138
1271,278753.4206510827
1272,313810.44522549363
1273,477097.18604050874
1274,277681.43414168956
1275,290912.0459089518
1276,271991.8300319761
1277,378779.2219018579
1278,289434.96338920743
1279,270889.5441435218
1280,452969.6205942884
1281,285408.39749290945
1282,216217.93768369406
1283,276967.2929381922
1284,454085.12623041123
1285,299675.37551504077
1286,320743.5577852711
1287,265011.0931672141
1288,345584.19776669145
1289,272258.8000704676
1290,214095.55071466416
1291,333521.51663440315
1292,225427.03784146905
1293,295491.9846677527
1294,230843.4046956569
1295,386746.0294601247
1296,369936.4500017181
1297,286018.54949154553
1298,329995.18613853154
1299,260837.01972988545
1300,216404.85646201074
1301,168962.39283694775
1302,358770.8047699675
1303,341880.9942675665
1304,284083.91990984976
1305,296256.2359207198
1306,248223.52908140272
1307,287369.61612752825
1308,223514.6712967381
1309,428999.54395003617
1310,172716.21123464257
1311,216662.9171649456
1312,324373.64723747375
1313,364798.7310274169
1314,326419.020512028
1315,369077.42351816443
1316,392196.26841969194
1317,236909.10424793063
1318,277101.7725046903
1319,393052.3366651967
1320,399169.1306368828
1321,261539.39673106224
1322,335467.0428406879
1323,353193.5617920831
1324,300010.37101267726
1325,300660.24877171963
1326,229001.89298395216
1327,262159.6877529904
1328,203401.03484770207
1329,298183.5293916419
1330,209254.23196686507
1331,327892.6629384711
1332,335951.1962931901
1333,391683.4448191002
1334,314510.1861015737
1335,296074.63303649874
1336,351779.6509326607
1337,364912.0048119053
1338,420463.3363847211
1339,367576.4349638432
1340,363022.8539528325
1341,272569.53612854925
1342,222471.68354284315
1343,362654.9146458581
1344,284451.52551631926
1345,346696.51637753996
1346,460915.314044635
1347,234277.68362780212
1348,386501.1299041584
1349,366552.6280067593
1350,184327.5073708728
1351,286474.6030494571
1352,269069.9179646343
1353,332718.05445929023
1354,303600.81422468426
1355,396799.66673438996
1356,324919.980119811
1357,349197.51318319293
1358,235897.33539654315
1359,189252.05726492405
1360,104864.95407289863
1361,214657.19837898016
1362,252649.96412164866
1363,248470.6807035625
1364,308643.24115388247
1365,297275.68453000934
1366,298307.6523671493
1367,342012.3263583273
1368,260238.93723062574
