,0
250,332715.25872807205
251,222793.2991894305
252,309898.2806461632
253,406427.2823797226
254,326757.90192892106
255,351431.7209405899
256,254658.86741889716
257,357960.8850024864
258,305668.4283865675
259,336945.3316105098
260,261761.07893712967
261,384616.6990351811
262,332997.68412922026
263,361282.87462518364
264,186406.7838462189
265,422002.497052376
266,348766.2490017161
267,272476.8064930335
268,274207.5860022068
269,216372.12974812387
270,397601.6402613238
271,382681.6414216474
272,301516.4219796091
273,263860.121178405
274,254328.920904617
275,336990.05777870415
276,405808.49042974116
277,440711.00862267317
278,165044.43897210358
279,320275.00889422593
280,306975.4717031211
281,340098.0168519929
282,409905.66664289683
283,335082.6760982528
284,355449.86837721465
285,399309.4303586468
286,212466.52358053328
287,433177.096049948
288,314219.7423281133
289,289092.0740232736
290,220179.96863568277
291,284809.17445271014
292,219659.27431803494
293,246081.21579496414
294,363443.8116170287
295,297448.565702039
296,223225.27373864353
297,408211.33942349255
298,155842.81520301252
299,346734.8283818111
300,341134.1207496643
301,362942.8073599398
302,298690.705757229
303,336351.2803281128
304,148981.69354345053
305,401481.10742241296
306,328172.6376577228
307,357476.0603041202
308,307201.9675667271
309,487128.39089087397
310,275284.50730936974
311,309200.3130383372
312,223640.80717245192
313,311430.3541791484
314,486845.1061530098
315,226177.88342781962
316,300851.1119756028
317,139740.02236420213
318,380764.47387409955
319,318089.97095769795
320,275008.57087838947
321,172103.5928124815
322,227600.37527098358
323,313019.61771769525
324,361936.59382912365
325,402279.3403660044
326,244467.78346695603
327,259841.18811359853
328,344921.07051563263
329,301142.96636668
330,355154.6914838523
331,201995.52136163414
332,235117.12080829294
333,244590.13817800878
334,334870.1038855687
335,215959.2316533074
336,319764.88143455685
337,279053.26841903775
338,252979.8283176735
339,421047.88967481104
340,155129.2411815092
341,254662.88648011984
342,338288.8256353408
343,593471.9261509686
344,390795.16664330213
345,365345.9077492699
346,256074.11461838632
347,269935.59657959343
348,426180.2183721572
349,500443.8548973367
350,178908.27374974042
351,297638.262304008
352,222109.42063230873
353,465482.2077787116
354,251391.35000258833
355,285248.21397955716
356,99964.97484198361
357,277144.94925250707
358,431697.7533023715
359,221232.94753174036
360,295608.9223692656
361,290074.9713424891
362,312660.03776102664
363,253439.17169001847
364,290805.52659712284
365,327451.6379998982
366,447334.66075454804
367,318288.57957995235
368,255170.6662719935
369,260585.12796093375
370,345839.0814052269
371,374138.56973410246
372,266004.95216136426
373,360702.66564904153
374,247188.24283336996
375,371057.8943672225
376,315748.0822474927
377,347557.68860186636
378,230281.0041999355
379,332924.3854017615
380,283923.70818938466
381,308887.355076921
382,245663.4433103904
383,327180.0800602183
384,419766.7990521297
385,195438.717012465
386,272429.2213359952
387,279917.8385455385
388,98787.82057353706
389,423550.802737543
390,296794.74117114546
391,223330.25359843223
392,319772.8013465345
393,420291.74444503785
394,313458.2144236803
395,276137.36452543887
396,355307.1248014897
397,308786.6919541672
398,298178.6596812278
399,309758.1420668423
400,218490.5456731498
401,268031.4418569937
402,312438.81643036305
403,330197.0565027908
404,260039.12924588769
405,196052.62639581412
406,281481.2843552038
407,265141.1252406657
408,320535.1210169032
409,293253.28821720334
410,337929.24281507137
411,216665.08778808266
412,239339.04122179598
413,456717.52759518626
414,422874.25837213546
415,379207.327952683
416,416250.22055103333
417,329267.9422561213
418,304997.51855606586
419,266697.185879685
420,154236.98836279212
421,393145.2622773543
422,366791.9259209305
423,249614.3341550827
424,315241.23818701657
425,351798.8147382334
426,290071.79753005353
427,283460.7246051401
428,406893.28966811596
429,283737.98932516424
430,201458.58131293804
431,332221.0210069016
432,426853.0950604513
433,183880.45138569473
434,286920.7185594767
435,253031.44074365348
436,324283.3253507257
437,303621.097194691
438,289644.0526020199
439,322630.9046108499
440,290611.79468609544
441,161701.85805859865
442,369096.2272747204
443,288752.44324964733
444,115549.41328529269
445,287176.2047213629
446,227844.14772432
447,262741.3634989917
448,406315.53786584886
449,422309.6642673582
450,150254.3129873112
451,284337.5102916852
452,311796.3678992942
453,375188.7287502795
454,312113.5889130697
455,264640.36000257137
456,308389.6075787783
457,279248.5389289454
458,349314.41708823293
459,265724.3501028299
460,280161.26496700646
461,332133.20174749347
462,336794.156923078
463,279977.94371578994
464,278749.76697077305
465,246447.82046551554
466,300136.9536345139
467,458813.404574582
468,435109.6825063542
469,363379.61751513183
470,340617.8180152044
471,331101.01360552164
472,348383.97740277054
473,247341.9529379025
474,226519.6629489675
475,318356.321943672
476,321924.45150674134
477,240249.9475834906
478,251874.44824852346
479,327195.31709616183
480,255788.7840710759
481,323465.17913668155
482,291495.7716855109
483,208360.3624533549
484,253970.1504750833
485,323295.72234528064
486,333483.5559490919
487,393720.5339363873
488,329830.8990984798
489,329657.3099648252
490,350416.981992358
491,327533.25594825
492,359230.66355817317
493,365263.1173696041
494,424692.04376705585
495,375003.11551608593
496,335325.4429675713
497,299280.09274351003
498,216296.87669162004
499,362138.3271239251
500,195973.38430359663
501,306488.01236815454
502,411192.50915721507
503,386005.944415763
504,389165.3334162667
505,307462.40042710153
506,256938.0771373838
507,358718.8193174109
508,309945.4280852452
509,324260.69185014965
510,182736.0086826101
511,219243.14266498983
512,328585.98596372607
513,188480.73754623084
514,322928.4843602419
515,181857.63825203181
516,375997.04672501236
517,308486.5478923127
518,283335.3799641013
519,365950.04350372107
520,236815.88103889077
521,300296.28259201796
522,403529.07280389516
523,386539.4136991814
524,352279.3271881804
525,249679.93346231282
526,347266.62200021
527,475380.70613588986
528,216719.80648725032
529,306433.7726130247
530,255398.00804478972
531,248804.65628972798
532,239710.77076717018
533,295238.6113068581
534,178139.55479439348
535,218291.2626901865
536,267054.60753584653
537,434944.7136733219
538,258220.08108857722
539,306215.9227952972
540,243428.38446741103
541,386198.3623385042
542,208539.5512003988
543,321673.88722828776
544,237766.2178663239
545,236262.56830468177
546,468888.1954051256
547,356912.6319966748
548,345327.33470593987
549,238010.40611263365
550,359538.11585226207
551,287310.19150979223
552,455405.15962510556
553,429259.20888042
554,422914.54587916436
555,253194.5399862334
556,352055.37510899006
557,74607.83630418926
558,234531.48597884923
559,301392.9275498524
560,197079.45463681073
561,311477.6814869866
562,345982.6944177106
563,242609.9541594386
564,228195.47859778703
565,356790.73615840526
566,353676.455583939
567,202110.43327481596
568,294338.90469129087
569,314390.66952377406
570,336774.3001184583
571,171497.5179163605
572,173524.18876118213
573,310886.3728526056
574,227977.93435632734
575,267308.9032734245
576,239558.1602327198
577,463983.19145617785
578,309927.84561655077
579,407983.67194192857
580,265586.2799612433
581,400308.07871424704
582,203853.74809654354
583,343677.4045387685
584,211655.03188093752
585,424608.50429226755
586,198989.87824838905
587,328174.2004670128
588,280796.5625460595
589,354811.134873043
590,388157.04815096705
591,376897.3401077807
592,369616.7720208332
593,383447.98768248706
594,414956.6901244104
595,362049.8279228389
596,366761.1792825192
597,124339.27139438689
598,309707.69493391813
599,386914.42788764834
600,298672.5358336091
601,389621.7296066821
602,489071.25578732195
603,304556.2342059836
604,397236.40973262937
605,302684.36434910295
606,379132.2190465674
607,349612.5964391112
608,287287.30026959477
609,415665.7499906674
610,237649.8133286968
611,343545.87996044906
612,352905.280533424
613,455958.54051907954
614,226164.08792265953
615,200218.67675796003
616,257164.0174216971
617,117901.94230050295
618,406402.0096840143
619,305245.7620460138
620,290795.81097484083
621,259246.92409963906
622,234858.23604139834
623,372271.0524967566
624,404735.67772658914
625,382413.88216360955
626,362355.40609709173
627,330298.59451608063
628,280292.12523401825
629,200875.42829900832
630,322434.7249329582
631,330098.71647134575
632,333412.2251567155
633,313817.07199553103
634,405213.5744964987
635,339407.983198376
636,285617.08232872485
637,367871.3705714837
638,280767.95832735894
639,237562.55717641115
640,298724.07983024715
641,256069.93548971118
642,330393.21687258186
643,314053.4187832341
644,347572.9020715639
645,269044.26793355047
646,81636.0445094511
647,419936.793484138
648,321184.1577341974
649,344908.2568102002
650,281415.48150120524
651,282882.99379229394
652,299627.0672371179
653,351642.78686617163
654,212096.312117818
655,343194.8101338312
656,256162.52207999973
657,316271.76140863897
658,268010.4995199844
659,273413.24169905036
660,329269.0838214308
661,401088.0918016687
662,325672.06460792123
663,242544.9602806315
664,225293.74058277757
665,366005.555930534
666,339640.9945000261
667,190097.23619714676
668,287899.5078781575
669,244227.48158976733
670,387887.45420275035
671,311382.86176803114
672,224476.47046599985
673,243185.44940346183
674,341158.5754027382
675,356583.2756351933
676,370407.6638948947
677,274551.24057987484
678,302697.7250708446
679,399327.317320773
680,341679.5261390507
681,341528.60122739227
682,298097.1892633274
683,300699.56742114725
684,188538.1508935645
685,394841.12986366154
686,292295.4683433503
687,287072.00638028234
688,272400.38818353415
689,226596.70797187687
690,298259.79974094033
691,301459.40023060294
692,275322.7986468732
693,185191.32390046268
694,253729.88593243956
695,337636.6528473765
696,284485.5460250497
697,449868.3433565989
698,401820.44991113094
699,264766.9362155661
700,370548.72122683376
701,297935.8342154756
702,359875.9457470104
703,378760.0149696708
704,346813.7659003213
705,254024.98249823748
706,289720.0205149442
707,336389.3010752946
708,386601.89025601296
709,263336.22107395827
710,185276.32605760096
711,271630.39440431294
712,306319.38983152213
713,432430.72548738867
714,339421.0958006546
715,394895.68023975194
716,302415.94431217463
717,391839.1340429738
718,493216.2813022062
719,294026.8322741568
720,337348.5507155508
721,146131.54412057996
722,171825.83094881178
723,360912.9446735248
724,295422.04985982773
725,429318.44492492377
726,264624.64772447647
727,236775.28300680517
728,312642.0989095643
729,403895.32430955616
730,412724.1120890066
731,301160.163634412
732,349512.7348909572
733,316696.09347061516
734,353205.0275776237
735,345878.7055363163
736,301068.83379431965
737,421985.9808164343
738,318347.655627352
739,267635.2819704056
740,220418.38519765585
741,192902.0673673004
742,302117.8814811662
743,369484.4924068704
744,370323.56865755765
745,210092.10850398094
746,288455.96458597184
747,290744.44228712766
748,429590.0568975106
749,285957.43436886667
750,332259.0801931098
751,346064.1210394666
752,277509.65444933326
753,303586.26862009766
754,489438.472792159
755,326980.3574647188
756,369329.4371555522
757,382842.5055173427
758,343764.08407915535
759,371432.76600703446
760,217490.6570904061
761,243259.70451097042
762,290729.2068360597
763,403737.9002005875
764,345402.8137170643
765,208044.62879920154
766,370510.4502786681
767,501843.0505885839
768,251749.35422124714
769,593269.7122569218
770,360925.08676995186
771,395092.16821970046
772,315631.974269025
773,211215.83869388403
774,407815.03985854087
775,302735.00685970637
776,410599.6558042392
777,198342.07454619557
778,413202.64644685684
779,242608.84005898834
780,232635.6678511262
781,396459.8974532381
782,312644.3329364628
783,251363.83946519493
784,361796.2904181614
785,361067.0882048577
786,536009.5493502408
787,319240.57748331875
788,339269.9023900196
789,374000.5553447396
790,324342.16471809894
791,396003.6356500387
792,398009.1639580965
793,353444.6191240281
794,347827.87291404605
795,272510.8074682072
796,338570.4186123237
797,207412.34307511448
798,282177.69314163027
799,348439.8112399578
800,378274.56351170095
801,373984.53221945465
802,471964.1524760604
803,209215.37727919818
804,182227.36031546295
805,515892.3302951545
806,394059.0806437045
807,307649.21301869454
808,260829.89843175857
809,377533.7997008562
810,401426.71446817665
811,304615.96333836915
812,247829.22845264076
813,305550.3815651193
814,235508.74009427725
815,330535.6177046046
816,257555.99949825704
817,324079.3181498796
818,237004.59909505694
819,328642.92653188703
820,187690.65823044628
821,225803.13052138835
822,247256.39675587713
823,330391.15516176523
824,229799.457571806
825,289789.42691545933
826,364677.8484272867
827,340994.34074599
828,359194.8305387154
829,263142.01926552353
830,372463.4376238346
831,423223.7237049922
832,279285.12332172843
833,250477.1792083323
834,332629.27892538754
835,306395.72518577724
836,186387.88320537953
837,213242.31388408988
838,334359.75471087993
839,399099.8180523977
840,225674.75973864197
841,285966.2669439182
842,306143.140916352
843,323906.1400582924
844,330138.5691225886
845,250571.3280985385
846,301706.0389750406
847,287792.4452320859
848,286328.8112408131
849,187630.57036864012
850,274186.39405761065
851,301646.4871932358
852,240534.8117114693
853,293005.9170485571
854,284276.64719376864
855,439061.7628076449
856,235546.37078344525
857,265701.8696346149
858,317872.1536989197
859,245226.00754612236
860,265230.9771906987
861,342412.9376056433
862,238166.46395092606
863,185661.5898755446
864,278053.1166149184
865,294981.66613429785
866,280537.202202943
867,258709.24340483546
868,292864.26458555757
869,305497.9328816861
870,209549.97081303745
871,328713.26728806493
872,324828.66193803994
873,373590.60578166845
874,379765.08215910645
875,435810.85453158914
876,475111.9210138485
877,331861.7607993946
878,267245.57634602336
879,177130.23786291032
880,402641.6355445519
881,228137.77667555958
882,255356.00661490858
883,265089.9875264168
884,272553.15431973187
885,263939.885123843
886,366549.73381692916
887,228706.24062791467
888,269612.688342157
889,234286.01555761695
890,422351.6197741449
891,287833.92735116335
892,316706.27678840456
893,268807.1731433183
894,309781.92532204837
895,312974.1434993759
896,344235.0686238438
897,300514.50014050154
898,333359.2131818801
899,372674.70213485806
900,473073.20740503666
901,312913.66461109964
902,273354.5580832094
903,384208.55353796034
904,274296.099832125
905,270724.0196485579
906,325742.1092790455
907,320356.4741154164
908,350908.979568252
909,423654.9887190402
910,317727.39113735704
911,245607.18760767728
912,250727.66055585592
913,275563.4242642432
914,304611.7723645717
915,414212.4145418435
916,213931.08348892778
917,302851.3297121674
918,365761.31329951587
919,308176.903588371
920,412937.7054055765
921,389621.4597698048
922,294789.76170088054
923,401520.98811401427
924,264577.4255317479
925,250189.24959816932
926,315840.90081498324
927,367312.4744278103
928,148192.00626185536
929,315471.5736505285
930,355421.18351909966
931,297845.9509092703
932,166722.96693632155
933,260534.8850149721
934,281807.8519633785
935,253045.23638679535
936,304585.0221625045
937,416620.9501798853
938,364295.73509068636
939,348726.0442924112
940,423300.4357906744
941,301249.3486749187
942,264357.70699751226
943,207880.6335236475
944,276492.51119625417
945,356311.80718280375
946,388874.01245972665
947,344946.01385626645
948,357144.97721276135
949,367255.64443838893
950,147458.99948595464
951,352298.54669029417
952,324596.03246742336
953,369530.8612261206
954,405614.5956869811
955,373106.18656829896
956,453756.59798366576
957,305627.5412866861
958,436085.6153069198
959,228458.36459530593
960,194107.99556824862
961,365922.126485461
962,265409.89338159113
963,307637.49633558246
964,266793.1304002106
965,293479.6058602661
966,200110.23460202216
967,312816.27215323894
968,291168.7275406212
969,209822.00413782598
970,445919.44925987127
971,341288.2046063438
972,272134.04627821594
973,349485.95369309036
974,396654.6323301286
975,407642.4481497005
976,217723.61335912347
977,268626.02068557293
978,269265.3860187799
979,370127.4388412431
980,378607.14131198375
981,318683.47863931506
982,249043.6880396828
983,434809.27539987117
984,328159.50682346674
985,281509.904378967
986,226382.2045736909
987,345327.7897459626
988,340083.2217657581
989,331087.4702226162
990,385879.2190580055
991,267418.6599650249
992,263266.07199141086
993,268090.400726667
994,322593.68825204077
995,277424.8966299832
996,258291.47540195883
997,223321.68743011059
998,285970.7070547819
999,328269.32987100334
1000,403863.8864259481
1001,372925.2316619754
1002,396258.55955013185
1003,284135.5639644548
1004,381304.1884429306
1005,246514.02424343675
1006,304825.07258026896
1007,308993.6037798673
1008,224695.32191578447
1009,393698.92573988735
1010,302000.133591418
1011,411977.58488997817
1012,145077.92642661184
1013,244148.88560170383
1014,317077.5955902681
1015,264616.4762578726
1016,319919.2559403271
1017,365492.90707001986
1018,366071.74930148723
1019,336442.0347772613
1020,284292.0444920957
1021,293822.61347437056
1022,246675.41740911306
1023,340439.01757986844
1024,416143.58923511655
1025,262399.248177737
1026,223027.33742599934
1027,296885.5942085922
1028,217435.37556536347
1029,407930.74356743245
1030,377908.7027633324
1031,319680.7548420802
1032,267537.5306723267
1033,290592.29240238667
1034,422405.8159131765
1035,219014.8191598326
1036,291867.52662733645
1037,202996.99237529337
1038,378616.80872230825
1039,415726.91823442874
1040,325820.31312453595
1041,243106.44284189492
1042,304137.4345507979
1043,361114.8777279228
1044,280431.37244699
1045,431342.1818780586
1046,303873.62213563174
1047,297738.37077829393
1048,376717.38585844636
1049,373921.9350289285
1050,249064.3068067312
1051,260724.0334194094
1052,298939.34744959476
1053,259184.21137859375
1054,334115.89528915135
1055,303119.7657535106
1056,294673.4598142862
1057,270930.9087438494
1058,319722.5803683236
1059,321319.9317456305
1060,312250.57707790734
1061,231626.99806413203
1062,240126.56025866122
1063,312189.8649752319
1064,385299.5800906882
1065,253198.6214254722
1066,361291.91656731366
1067,211941.50885691642
1068,292538.243337363
1069,452221.4151063323
1070,235940.0885618031
1071,316282.5505712271
1072,381488.27004451305
1073,389087.89006426634
1074,189249.24205813408
1075,361620.2715035349
1076,201947.19792887272
1077,281018.37179416715
1078,258728.75532849878
1079,366071.45937708317
1080,201796.9814583689
1081,161778.93653068243
1082,356531.3507801622
1083,445030.7252591535
1084,462450.00803028495
1085,248783.7254724145
1086,448842.4092021704
1087,295436.6749398351
1088,324139.6536535695
1089,412161.76369074284
1090,357875.5723368585
1091,275795.22163892386
1092,375439.6870194301
1093,283769.10905437765
1094,372547.2225143373
1095,440372.9316836029
1096,310307.55942614377
1097,436783.1140028894
1098,293446.37496693584
1099,298843.66503459663
1100,255916.5104611069
1101,238528.94568143188
1102,247589.1902840063
1103,344564.72366379795
1104,340578.4643739656
1105,288521.96693875344
1106,457595.53029073327
1107,433141.29138076305
1108,296477.83622314036
1109,268288.2681159616
1110,265875.1736990303
1111,355182.60339856445
1112,189336.57607493998
1113,249209.38768401742
1114,267727.23680027126
1115,190908.69132255614
1116,351652.98604626657
1117,297503.43751047255
1118,427790.29162614944
1119,336996.1526074797
1120,380907.1124374628
1121,280164.84241319745
1122,257592.9177401796
1123,336633.56719283166
1124,248052.46193349065
1125,272752.3205076411
1126,408688.697710754
1127,361175.9437888339
1128,296204.65106794087
1129,315237.421131295
1130,342313.3629981339
1131,379695.51699873805
1132,334593.86930725724
1133,346212.44129036664
1134,205042.1381971881
1135,212743.0136188671
1136,446404.8572423652
1137,291345.79828464834
1138,171263.36024481355
1139,282878.83818223176
1140,376169.1747087091
1141,288496.98456670344
1142,240426.32989648878
1143,244123.1980744958
1144,328758.2156620443
1145,294467.8224434719
1146,514011.1630340546
1147,367820.0364983946
1148,296141.56341023
1149,290795.24513831886
1150,318589.0510082737
1151,319212.3756205842
1152,230714.53695041238
1153,267448.0692969367
1154,247636.14030144812
1155,257290.76071092486
1156,189613.50674382
1157,223279.02054725884
1158,363532.97277984617
1159,322450.4012759179
1160,308363.25584620086
1161,403101.83677858266
1162,224265.94699992388
1163,269377.43446395994
1164,244998.85731162428
1165,294978.3236005396
1166,223373.66674859225
1167,319335.52258082776
1168,312735.5931163907
1169,355394.3865394279
1170,299191.1073255107
1171,322831.134413296
1172,380490.8691129893
1173,321317.7868116245
1174,470986.0815082073
1175,345901.3503063321
1176,217697.38812770098
1177,201981.17385171205
1178,330278.18544989376
1179,308797.08417034
1180,365437.66530070454
1181,448036.88865633757
1182,173747.6864786014
1183,417545.8764333412
1184,385911.9024852112
1185,298638.92014901637
1186,299892.8199960649
1187,159820.22096991836
1188,270340.18771243544
1189,230669.51881904155
1190,312706.7191810518
1191,277559.82975241094
1192,121138.8141007319
1193,264271.3564016983
1194,257750.55697320699
1195,526741.5473279103
1196,246048.44421082735
1197,348678.7880273953
1198,329955.2554653183
1199,336633.85974838433
1200,247030.46624924988
1201,331818.44731244294
1202,428938.5427519217
1203,216564.30252156258
1204,257568.15711517184
1205,221677.87907956392
1206,311348.8081385285
1207,338226.03813237103
1208,124278.85545560419
1209,211291.3901196301
1210,294213.0135737881
1211,267629.9081210494
1212,353076.43455557525
1213,216530.15412623584
1214,256550.15450127126
1215,461019.34283119143
1216,390239.8738540858
1217,367282.4282669276
1218,295264.7598075688
1219,256757.08644674122
1220,304212.4228547841
1221,274486.99622138886
1222,331905.8488527611
1223,209420.24860558362
1224,483436.09764018503
1225,239198.2341134414
1226,319029.08712281135
1227,183119.30366698056
1228,412448.3827455938
1229,358009.9299215287
1230,334627.04626381845
1231,285490.5380712226
1232,407616.1419285238
1233,271416.2699123442
1234,264428.8371617302
1235,311818.1729658082
1236,301802.6513396829
1237,207000.7803405881
1238,274973.4327948719
1239,321865.16674081085
1240,193751.94708041847
1241,260132.00660044551
1242,294258.01359804126
1243,207571.3512977794
1244,262242.3026286081
1245,263347.8147543624
1246,456153.1835360825
1247,329642.5899258539
1248,233275.80570113956
1249,435496.21695040615
1250,299633.8970526621
1251,263966.4886318743
1252,233190.5820334673
1253,353552.663466011
1254,160358.41377254127
1255,275966.1992563039
1256,309607.49435937556
1257,378685.1003846079
1258,425729.79391204414
1259,303797.0429054171
1260,297951.9112839207
1261,321444.81807330996
1262,220132.5504135698
1263,310977.97548576293
1264,347279.7895269051
1265,461356.077750726
1266,234660.4566189021
1267,267978.9651749477
1268,200458.92819019407
1269,506213.838029933
1270,191341.7542375654
1271,310141.1483119279
1272,325295.7794789284
1273,507399.5145931706
1274,260995.9397465229
1275,272553.50905784965
1276,242254.4703635633
1277,377418.8960124537
1278,298071.9770259604
1279,287991.96191769245
1280,491143.834195295
1281,308414.93435124157
1282,236117.47415098696
1283,306550.8493776143
1284,420906.596249868
1285,350125.5989708826
1286,345641.5214580685
1287,230501.68700416983
1288,330045.26327053306
1289,289868.36748036294
1290,241684.16586658062
1291,281510.4629731357
1292,210019.6133769676
1293,280973.2772215515
1294,238853.49430124165
1295,375685.74320652336
1296,389549.49914864154
1297,265748.08868123
1298,350940.50388927606
1299,291514.5133918196
1300,204599.24049063027
1301,222136.64460567088
1302,362381.6030425221
1303,332896.1483182609
1304,257724.03504047246
1305,287199.12814193516
1306,222837.18554609417
1307,243144.61860117465
1308,193690.27121391744
1309,417275.0234869182
1310,120476.19419766366
1311,233621.6361337453
1312,291223.6613248259
1313,349572.5620250851
1314,353079.489832136
1315,343707.1173181698
1316,344849.96469063906
1317,250146.86720656007
1318,256432.76708026827
1319,386864.4729366213
1320,425409.87057763635
1321,272689.6290728703
1322,243638.9327600509
1323,353853.99492292403
1324,315891.3964603484
1325,249732.6370251894
1326,227950.27725453972
1327,258207.459892793
1328,177175.2514952764
1329,283230.1342634976
1330,226362.43238454312
1331,320871.00000943244
1332,340024.1771994546
1333,393175.21251868457
1334,358169.56419080944
1335,305532.8833595902
1336,380144.40963640064
1337,339835.0512989193
1338,424522.64233686624
1339,361001.9516033471
1340,381694.91847248375
1341,228207.0994288504
1342,221155.21829923094
1343,367106.6080471903
1344,294392.86755482404
1345,335800.26409068407
1346,491410.5697389379
1347,254310.05674023926
1348,352614.1271852702
1349,393551.4349823937
1350,172086.13204134852
1351,204913.00909347087
1352,227041.4274043873
1353,303902.8812931135
1354,309149.6890866667
1355,363072.1871213809
1356,353995.84529880283
1357,338266.05059253424
1358,223320.25088051558
1359,200118.29896910937
1360,102640.34189785719
1361,175478.6230118662
1362,258669.264227508
1363,252250.60790035277
1364,293555.92016604694
1365,301653.3617270261
1366,323619.43054015934
1367,331134.26562215836
1368,260809.3018579632
