,0
1369,318777.4481164424
1370,226824.96482716934
1371,256338.9935996725
1372,286176.5013566405
1373,277974.76748198626
1374,252799.85951713836
1375,331702.0157166145
1376,280512.7122483613
1377,246015.7897392748
1378,328906.53288050403
1379,326642.1818065934
1380,377497.66465411143
1381,365688.1249380973
1382,278192.8493263287
1383,259020.32550574126
1384,311596.98025804386
1385,364246.28063180094
1386,352925.0601943956
1387,224666.19128880487
1388,306932.2298683331
1389,434640.2609830989
1390,262659.31930672127
1391,292636.82935817103
1392,206122.54943466335
1393,302152.30822552217
1394,411123.11980092037
1395,266201.2352118209
1396,278429.6888271292
1397,363264.34075702203
1398,309287.8400626968
1399,284952.8082098177
1400,260288.5541416925
1401,229494.00087530343
1402,341918.2584655619
1403,306235.817552285
1404,297865.8663835075
1405,325524.21973605955
1406,367637.0291577962
1407,382111.267027186
1408,374449.2886940142
1409,267977.87223222264
1410,252212.73857993082
1411,228758.7358090452
1412,297180.16173237946
1413,342445.4372843189
1414,287359.5980727378
1415,267060.3441761853
1416,238018.9488821049
1417,351379.9010597026
1418,344230.88207773207
1419,230422.58730310993
1420,375324.97417211405
1421,336775.5808468044
1422,324836.9173545904
1423,303478.5213722273
1424,431501.2202570795
1425,368763.4781792567
1426,319209.9246909894
1427,441525.59725074784
1428,300625.49470800965
1429,347375.2798751286
1430,310361.97710081306
1431,406102.8495860712
1432,330063.58062308066
1433,308852.82572729304
1434,305808.8701582806
1435,340432.447070412
1436,281788.39890334255
1437,355940.6298015256
1438,313466.98313686874
1439,227516.40854059154
1440,311661.8178495313
1441,393624.69775538315
1442,259881.37404447532
1443,268597.7433764952
1444,441392.1389662279
1445,295880.20961846254
1446,208339.49746752525
1447,225697.9895471429
1448,294746.20708436554
1449,278579.2415896376
1450,365555.88245092676
1451,371677.06375498447
1452,263809.16141320404
1453,334990.0247408493
1454,366321.3153087405
1455,458672.06927003886
1456,352235.72064296744
1457,279085.5711923394
1458,316198.50841677655
1459,323342.94475233916
1460,347310.2249246965
1461,273634.52211177617
1462,339783.78269664786
1463,299571.65526710363
1464,288105.1951583469
1465,307730.0385158631
1466,288661.0461048479
1467,328808.69982387044
1468,324322.1678794747
1469,303750.4782099967
1470,455129.3928385776
1471,282344.06236361957
1472,365897.6193251686
1473,304624.13930638426
1474,329513.4506279188
1475,281198.5757001358
1476,232184.5639751967
1477,208607.82010742585
1478,181204.35648598525
1479,333015.55666564114
1480,249545.0062407675
1481,246080.42416995374
1482,262753.534518861
1483,311249.6395806642
1484,340220.5520761213
1485,291143.8266194453
1486,277110.38071773207
1487,210738.2128129296
1488,486060.9680450709
1489,340446.1570427524
1490,278464.2177715105
1491,392938.12877508317
1492,283360.5491181274
1493,278102.2298207844
1494,332935.1157497122
1495,341663.1287487425
1496,322855.32681744517
1497,363624.0330550597
1498,277539.17677845125
1499,211253.01106105448
